LayDay,zscore_SAM,center_year,penguinseq
284,0.8281366898626862,-3,16804
284,0.8281366898626862,-3,9044
279,0.8281366898626862,-3,14413
285,0.8281366898626862,-3,25456
284,0.8281366898626862,-3,36173
281,0.8281366898626862,-3,36235
280,0.8281366898626862,-3,8482
283,0.8281366898626862,-3,25787
282,0.8281366898626862,-3,22616
285,0.8281366898626862,-3,1472
280,0.8281366898626862,-3,8627
278,0.8281366898626862,-3,40182
287,0.8281366898626862,-3,40104
282,0.8281366898626862,-3,8499
281,0.8281366898626862,-3,46194
281,0.8281366898626862,-3,39980
281,0.8281366898626862,-3,36154
278,0.8281366898626862,-3,40310
280,0.8281366898626862,-3,22349
286,0.8281366898626862,-3,1760
284,0.8281366898626862,-3,62336
284,0.8281366898626862,-3,13061
280,0.8281366898626862,-3,9374
290,0.8281366898626862,-3,4254
279,0.8281366898626862,-3,46218
283,0.8281366898626862,-3,36343
281,0.8281366898626862,-3,8731
276,0.8281366898626862,-3,40183
284,0.8281366898626862,-3,25457
279,0.8281366898626862,-3,17976
277,0.8281366898626862,-3,40318
282,0.8281366898626862,-3,25600
276,0.8281366898626862,-3,4042
287,0.8281366898626862,-3,8160
278,0.8281366898626862,-3,36560
278,0.8281366898626862,-3,8494
275,0.8281366898626862,-3,40127
277,0.8281366898626862,-3,1828
285,0.8281366898626862,-3,13094
280,0.8281366898626862,-3,1417
284,0.8281366898626862,-3,22347
280,0.8281366898626862,-3,1438
282,0.8281366898626862,-3,1496
284,0.8281366898626862,-3,1359
287,0.8281366898626862,-3,29084
283,0.8281366898626862,-3,36089
280,0.8281366898626862,-3,17965
285,0.8281366898626862,-3,2166
277,0.8281366898626862,-3,36383
281,0.8281366898626862,-3,46206
280,0.8281366898626862,-3,14411
278,0.8281366898626862,-3,17956
286,0.8281366898626862,-3,30506
281,0.8281366898626862,-3,1505
287,0.8281366898626862,-3,25616
286,0.8281366898626862,-3,46656
280,0.8281366898626862,-3,25458
276,0.8281366898626862,-3,9990
287,0.8281366898626862,-3,36148
279,0.8281366898626862,-3,22373
284,0.8281366898626862,-3,1501
276,0.8281366898626862,-3,39956
282,0.8281366898626862,-3,11828
279,0.8281366898626862,-3,4340
280,0.8281366898626862,-3,36200
280,0.8281366898626862,-3,36380
282,0.8281366898626862,-3,14249
280,0.8281366898626862,-3,16938
281,0.8281366898626862,-3,25580
275,0.8281366898626862,-3,40134
280,0.8281366898626862,-3,46668
290,0.8281366898626862,-3,8027
280,0.8281366898626862,-3,2738
292,0.8281366898626862,-3,17952
283,0.8281366898626862,-3,3816
282,0.8281366898626862,-3,1498
282,0.8281366898626862,-3,30572
279,0.8281366898626862,-3,4697
280,0.8281366898626862,-3,1517
279,0.8281366898626862,-3,1432
284,0.8281366898626862,-3,22368
285,0.8281366898626862,-3,22344
283,0.8281366898626862,-3,4653
282,0.8281366898626862,-3,36239
292,0.8281366898626862,-3,40002
281,0.8281366898626862,-3,8679
287,0.8281366898626862,-3,46645
285,0.8281366898626862,-3,18373
286,0.8281366898626862,-3,22151
278,0.8281366898626862,-3,46203
281,0.8281366898626862,-3,14406
285,0.8281366898626862,-3,13187
275,0.8281366898626862,-3,25484
287,0.8281366898626862,-3,46641
284,0.8281366898626862,-3,1482
285,0.8281366898626862,-3,1927
285,0.8281366898626862,-3,4265
284,0.8281366898626862,-3,7952
284,0.8281366898626862,-3,27194
276,0.8281366898626862,-3,40164
285,0.8281366898626862,-3,27196
287,0.8281366898626862,-3,25455
280,0.8281366898626862,-3,61594
279,0.8281366898626862,-3,1925
278,0.8281366898626862,-3,28405
281,0.8281366898626862,-3,40185
290,0.8281366898626862,-3,25597
284,0.8281366898626862,-3,9989
284,0.8281366898626862,-3,40190
277,0.8281366898626862,-3,4174
285,0.8281366898626862,-3,7812
282,0.8281366898626862,-3,2736
278,0.8281366898626862,-3,9895
286,0.8281366898626862,-3,1899
283,0.8281366898626862,-3,1504
280,0.8281366898626862,-3,4631
285,0.8281366898626862,-3,1896
278,0.8281366898626862,-3,10539
279,0.8281366898626862,-3,3990
286,0.8281366898626862,-3,17691
284,0.8281366898626862,-3,27050
282,0.8281366898626862,-3,1735
286,0.8281366898626862,-3,1898
286,-0.579257029511827,-2,46224
281,-0.579257029511827,-2,36366
285,-0.579257029511827,-2,10578
290,-0.579257029511827,-2,36383
285,-0.579257029511827,-2,4340
291,-0.579257029511827,-2,46637
279,-0.579257029511827,-2,1034
289,-0.579257029511827,-2,27050
288,-0.579257029511827,-2,46666
288,-0.579257029511827,-2,36154
286,-0.579257029511827,-2,40200
280,-0.579257029511827,-2,25819
281,-0.579257029511827,-2,5465
283,-0.579257029511827,-2,2463
280,-0.579257029511827,-2,14406
280,-0.579257029511827,-2,40134
285,-0.579257029511827,-2,7937
289,-0.579257029511827,-2,2292
280,-0.579257029511827,-2,4489
289,-0.579257029511827,-2,22616
286,-0.579257029511827,-2,36235
290,-0.579257029511827,-2,1359
285,-0.579257029511827,-2,2464
281,-0.579257029511827,-2,4585
287,-0.579257029511827,-2,8482
284,-0.579257029511827,-2,1379
283,-0.579257029511827,-2,47422
299,-0.579257029511827,-2,17991
287,-0.579257029511827,-2,1905
293,-0.579257029511827,-2,2736
281,-0.579257029511827,-2,1265
290,-0.579257029511827,-2,1828
285,-0.579257029511827,-2,25898
280,-0.579257029511827,-2,1417
284,-0.579257029511827,-2,7808
289,-0.579257029511827,-2,14382
281,-0.579257029511827,-2,4704
285,-0.579257029511827,-2,46190
288,-0.579257029511827,-2,46668
279,-0.579257029511827,-2,1218
293,-0.579257029511827,-2,27292
281,-0.579257029511827,-2,1907
284,-0.579257029511827,-2,40310
287,-0.579257029511827,-2,36148
281,-0.579257029511827,-2,17957
281,-0.579257029511827,-2,4265
281,-0.579257029511827,-2,2492
286,-0.579257029511827,-2,25652
283,-0.579257029511827,-2,2533
288,-0.579257029511827,-2,39980
295,-0.579257029511827,-2,39995
290,-0.579257029511827,-2,36200
284,-0.579257029511827,-2,46203
290,-0.579257029511827,-2,36380
293,-0.579257029511827,-2,40002
287,-0.579257029511827,-2,2536
281,-0.579257029511827,-2,25485
292,-0.579257029511827,-2,28622
283,-0.579257029511827,-2,46642
280,-0.579257029511827,-2,8731
287,-0.579257029511827,-2,8160
288,-0.579257029511827,-2,25612
283,-0.579257029511827,-2,2745
281,-0.579257029511827,-2,4635
287,-0.579257029511827,-2,36155
280,-0.579257029511827,-2,25899
286,-0.579257029511827,-2,47454
286,-0.579257029511827,-2,47456
286,-0.579257029511827,-2,44165
281,-0.579257029511827,-2,17956
290,-0.579257029511827,-2,36326
289,-0.579257029511827,-2,4261
293,-0.579257029511827,-2,17952
286,-0.579257029511827,-2,46655
289,-0.579257029511827,-2,1501
286,-0.579257029511827,-2,13187
283,-0.579257029511827,-2,17976
279,-0.579257029511827,-2,10539
287,-0.579257029511827,-2,9575
285,-0.579257029511827,-2,2711
285,-0.579257029511827,-2,46194
281,-0.579257029511827,-2,1925
291,-0.579257029511827,-2,25455
286,-0.579257029511827,-2,3078
288,-0.579257029511827,-2,46667
293,-0.579257029511827,-2,27185
282,-0.579257029511827,-2,8738
288,-0.579257029511827,-2,1438
291,-0.579257029511827,-2,1901
285,-0.579257029511827,-2,4631
288,-0.579257029511827,-2,27194
293,-0.579257029511827,-2,1439
285,-0.579257029511827,-2,8929
286,-0.579257029511827,-2,2166
287,-0.579257029511827,-2,2647
294,-0.579257029511827,-2,30746
279,-0.579257029511827,-2,4410
285,-0.579257029511827,-2,2480
288,-0.579257029511827,-2,22368
287,-0.579257029511827,-2,2704
281,-0.579257029511827,-2,18373
283,-0.579257029511827,-2,2437
293,-0.579257029511827,-2,25616
285,-0.579257029511827,-2,2726
280,-0.579257029511827,-2,40164
293,-0.579257029511827,-2,46656
285,-0.579257029511827,-2,22373
289,-0.579257029511827,-2,61510
292,-0.579257029511827,-2,8735
293,-0.579257029511827,-2,3952
280,-0.579257029511827,-2,39956
284,-0.579257029511827,-2,10006
289,-0.579257029511827,-2,14414
283,-0.579257029511827,-2,11828
278,-0.579257029511827,-2,29008
289,-0.579257029511827,-2,46658
297,-0.579257029511827,-2,1472
289,-0.579257029511827,-2,47439
290,-0.579257029511827,-2,13094
280,-0.579257029511827,-2,972
288,-0.579257029511827,-2,10652
281,-0.579257029511827,-2,3990
293,-0.579257029511827,-2,26861
286,-0.579257029511827,-2,36089
285,-0.579257029511827,-2,3816
285,-0.579257029511827,-2,18342
284,-0.579257029511827,-2,8759
289,-0.579257029511827,-2,36343
287,-0.579257029511827,-2,40185
296,-0.579257029511827,-2,4254
280,-0.579257029511827,-2,47008
283,-0.579257029511827,-2,4174
293,-0.579257029511827,-2,36239
285,-0.579257029511827,-2,14413
292,-0.579257029511827,-2,46641
284,-0.579257029511827,-2,4653
290,-0.579257029511827,-2,1482
295,-0.579257029511827,-2,8679
281,-0.579257029511827,-2,2067
281,-0.579257029511827,-2,2696
287,-0.579257029511827,-2,2438
289,-0.579257029511827,-2,18101
285,-0.579257029511827,-2,46218
289,-0.579257029511827,-2,9133
289,-0.579257029511827,-2,36150
285,-0.579257029511827,-2,1517
283,-0.579257029511827,-2,2325
283,-0.579257029511827,-2,29728
287,-0.579257029511827,-2,2076
283,-0.579257029511827,-2,7952
279,-0.579257029511827,-2,36560
295,-0.579257029511827,-2,46206
285,-0.579257029511827,-2,4692
286,-0.579257029511827,-2,47458
292,-0.579257029511827,-2,25457
285,-0.579257029511827,-2,2547
281,-0.579257029511827,-2,25600
281,-0.579257029511827,-2,2137
285,-0.579257029511827,-2,1748
288,-0.579257029511827,-2,25580
289,-0.579257029511827,-2,25787
279,-0.579257029511827,-2,22345
280,-0.579257029511827,-2,8627
283,-0.579257029511827,-2,30918
283,-0.579257029511827,-2,2643
283,-0.579257029511827,-2,25602
284,-0.579257029511827,-2,61594
281,-0.579257029511827,-2,40109
289,-0.579257029511827,-2,17691
288,-0.579257029511827,-2,47423
287,-0.579257029511827,-2,1038
285,-0.579257029511827,-2,4697
287,-0.579257029511827,-2,25458
280,-0.579257029511827,-2,29417
279,-0.579257029511827,-2,18371
286,-0.579257029511827,-2,10710
301,-0.579257029511827,-2,46645
286,-0.579257029511827,-2,1505
287,-0.579257029511827,-2,1504
301,-0.579257029511827,-2,29084
291,-0.579257029511827,-2,7812
300,-0.579257029511827,-2,46214
286,-0.579257029511827,-2,22151
288,-0.579257029511827,-2,9989
287,-0.579257029511827,-2,1195
288,-0.579257029511827,-2,46652
293,-0.579257029511827,-2,1899
288,-0.579257029511827,-2,17965
294,-0.579257029511827,-2,26908
280,-0.579257029511827,-2,40127
283,-0.579257029511827,-2,2749
281,-0.579257029511827,-2,2372
289,-0.579257029511827,-2,1760
290,-0.579257029511827,-2,25456
293,-0.579257029511827,-2,8767
281,-0.579257029511827,-2,25597
296,-0.579257029511827,-2,8027
283,-0.579257029511827,-2,4042
290,-0.579257029511827,-2,27196
299,-0.579257029511827,-2,2680
288,-0.579257029511827,-2,14411
288,-0.579257029511827,-2,1496
289,-0.579257029511827,-2,40084
283,-0.579257029511827,-2,36238
293,-0.579257029511827,-2,8142
289,-0.579257029511827,-2,9963
293,-0.579257029511827,-2,1898
283,-0.579257029511827,-2,25786
279,0.08828149351165754,-1,40181
288,0.08828149351165754,-1,27292
287,0.08828149351165754,-1,3952
281,0.08828149351165754,-1,39956
285,0.08828149351165754,-1,4663
283,0.08828149351165754,-1,25580
281,0.08828149351165754,-1,17957
282,0.08828149351165754,-1,36383
279,0.08828149351165754,-1,8627
281,0.08828149351165754,-1,46666
289,0.08828149351165754,-1,39995
291,0.08828149351165754,-1,46637
286,0.08828149351165754,-1,8482
282,0.08828149351165754,-1,47085
283,0.08828149351165754,-1,46977
281,0.08828149351165754,-1,46655
286,0.08828149351165754,-1,1379
287,0.08828149351165754,-1,46652
280,0.08828149351165754,-1,8759
291,0.08828149351165754,-1,47436
281,0.08828149351165754,-1,47458
285,0.08828149351165754,-1,25652
280,0.08828149351165754,-1,14414
285,0.08828149351165754,-1,47456
281,0.08828149351165754,-1,17956
285,0.08828149351165754,-1,47068
285,0.08828149351165754,-1,46224
291,0.08828149351165754,-1,47106
281,0.08828149351165754,-1,8494
287,0.08828149351165754,-1,47109
280,0.08828149351165754,-1,46203
283,0.08828149351165754,-1,36154
281,0.08828149351165754,-1,36380
292,0.08828149351165754,-1,13094
292,0.08828149351165754,-1,47118
286,0.08828149351165754,-1,36326
287,0.08828149351165754,-1,27185
283,0.08828149351165754,-1,40310
289,0.08828149351165754,-1,36235
283,0.08828149351165754,-1,25612
282,0.08828149351165754,-1,62336
283,0.08828149351165754,-1,36343
281,0.08828149351165754,-1,47063
279,0.08828149351165754,-1,47043
292,0.08828149351165754,-1,47420
283,0.08828149351165754,-1,17952
288,0.08828149351165754,-1,36155
282,0.08828149351165754,-1,1828
286,0.08828149351165754,-1,40104
288,0.08828149351165754,-1,46656
283,0.08828149351165754,-1,25787
279,0.08828149351165754,-1,46190
281,0.08828149351165754,-1,47056
289,0.08828149351165754,-1,1501
282,0.08828149351165754,-1,40134
279,0.08828149351165754,-1,47035
289,0.08828149351165754,-1,1472
288,0.08828149351165754,-1,47454
285,0.08828149351165754,-1,47079
279,0.08828149351165754,-1,40182
285,0.08828149351165754,-1,47422
287,0.08828149351165754,-1,47090
282,0.08828149351165754,-1,47008
287,0.08828149351165754,-1,1439
281,0.08828149351165754,-1,18342
289,0.08828149351165754,-1,26908
285,0.08828149351165754,-1,8929
285,0.08828149351165754,-1,2166
289,0.08828149351165754,-1,46641
286,0.08828149351165754,-1,1482
288,0.08828149351165754,-1,40084
287,0.08828149351165754,-1,22368
289,0.08828149351165754,-1,25457
287,0.08828149351165754,-1,25597
283,0.08828149351165754,-1,39980
283,0.08828149351165754,-1,36239
288,0.08828149351165754,-1,47437
280,0.08828149351165754,-1,4042
281,0.08828149351165754,-1,40200
282,0.08828149351165754,-1,47060
283,0.08828149351165754,-1,22373
283,0.08828149351165754,-1,25600
293,0.08828149351165754,-1,47115
286,0.08828149351165754,-1,1359
285,0.08828149351165754,-1,46642
289,0.08828149351165754,-1,46658
282,0.08828149351165754,-1,47439
281,0.08828149351165754,-1,47049
282,0.08828149351165754,-1,40127
286,0.08828149351165754,-1,25458
282,0.08828149351165754,-1,4634
285,0.08828149351165754,-1,14406
282,0.08828149351165754,-1,4564
279,0.08828149351165754,-1,47062
286,0.08828149351165754,-1,25456
297,0.08828149351165754,-1,25462
280,0.08828149351165754,-1,29084
283,0.08828149351165754,-1,40183
289,0.08828149351165754,-1,8735
285,0.08828149351165754,-1,13187
282,0.08828149351165754,-1,47057
286,0.08828149351165754,-1,36148
288,0.08828149351165754,-1,47113
278,0.08828149351165754,-1,47041
283,0.08828149351165754,-1,25786
288,0.08828149351165754,-1,46214
289,0.08828149351165754,-1,4254
282,0.08828149351165754,-1,1417
283,0.08828149351165754,-1,36150
287,0.08828149351165754,-1,25455
281,0.08828149351165754,-1,40164
281,0.08828149351165754,-1,25898
285,0.08828149351165754,-1,30262
285,0.08828149351165754,-1,2680
279,0.08828149351165754,-1,47061
285,0.08828149351165754,-1,36089
286,0.08828149351165754,-1,8160
281,0.08828149351165754,-1,36200
285,0.08828149351165754,-1,17965
289,0.08828149351165754,-1,8027
279,0.08828149351165754,-1,2646
291,0.08828149351165754,-1,47120
283,0.08828149351165754,-1,14413
292,0.08828149351165754,-1,47117
289,0.08828149351165754,-1,46667
294,0.08828149351165754,-1,47441
280,0.08828149351165754,-1,25819
279,0.08828149351165754,-1,47042
289,0.08828149351165754,-1,46206
285,0.08828149351165754,-1,3816
287,0.08828149351165754,-1,47423
292,0.08828149351165754,-1,47442
294,0.08828149351165754,-1,31097
289,0.08828149351165754,-1,9820
285,0.08828149351165754,-1,1517
292,0.08828149351165754,-1,27196
286,0.08828149351165754,-1,18373
294,0.08828149351165754,-1,40002
288,0.08828149351165754,-1,1899
282,0.08828149351165754,-1,7952
280,0.08828149351165754,-1,47054
282,0.08828149351165754,-1,4261
285,0.08828149351165754,-1,46194
281,0.08828149351165754,-1,25899
288,0.08828149351165754,-1,1898
280,0.08828149351165754,-1,7808
279,0.08828149351165754,-1,46218
282,0.08828149351165754,-1,8069
285,0.08828149351165754,-1,8731
286,0.08828149351165754,-1,8738
282,0.08828149351165754,-1,47438
286,0.08828149351165754,-1,47101
286,0.08828149351165754,-1,1496
285,0.08828149351165754,-1,17991
288,0.08828149351165754,-1,1504
287,0.08828149351165754,-1,4174
280,0.08828149351165754,-1,46645
292,-0.17595250518513836,0,4456
278,-0.17595250518513836,0,40181
278,-0.17595250518513836,0,4663
286,-0.17595250518513836,0,47109
280,-0.17595250518513836,0,47063
286,-0.17595250518513836,0,25458
286,-0.17595250518513836,0,13094
278,-0.17595250518513836,0,46666
291,-0.17595250518513836,0,36148
284,-0.17595250518513836,0,46977
286,-0.17595250518513836,0,36326
281,-0.17595250518513836,0,36383
290,-0.17595250518513836,0,47436
283,-0.17595250518513836,0,25652
278,-0.17595250518513836,0,40182
288,-0.17595250518513836,0,27292
281,-0.17595250518513836,0,47068
287,-0.17595250518513836,0,40127
286,-0.17595250518513836,0,36165
284,-0.17595250518513836,0,36155
281,-0.17595250518513836,0,1417
291,-0.17595250518513836,0,46640
287,-0.17595250518513836,0,47454
281,-0.17595250518513836,0,25600
281,-0.17595250518513836,0,22373
278,-0.17595250518513836,0,8759
280,-0.17595250518513836,0,8731
290,-0.17595250518513836,0,39995
280,-0.17595250518513836,0,14406
284,-0.17595250518513836,0,46224
282,-0.17595250518513836,0,36235
280,-0.17595250518513836,0,47056
282,-0.17595250518513836,0,8494
282,-0.17595250518513836,0,47422
281,-0.17595250518513836,0,17957
286,-0.17595250518513836,0,8482
280,-0.17595250518513836,0,40164
288,-0.17595250518513836,0,46674
281,-0.17595250518513836,0,40310
289,-0.17595250518513836,0,47113
284,-0.17595250518513836,0,46662
291,-0.17595250518513836,0,46641
281,-0.17595250518513836,0,47060
278,-0.17595250518513836,0,46655
287,-0.17595250518513836,0,44537
286,-0.17595250518513836,0,46664
281,-0.17595250518513836,0,47085
284,-0.17595250518513836,0,17965
286,-0.17595250518513836,0,46656
280,-0.17595250518513836,0,46652
282,-0.17595250518513836,0,18342
287,-0.17595250518513836,0,3816
278,-0.17595250518513836,0,47458
284,-0.17595250518513836,0,1517
287,-0.17595250518513836,0,47115
286,-0.17595250518513836,0,1482
286,-0.17595250518513836,0,47090
289,-0.17595250518513836,0,40084
291,-0.17595250518513836,0,25462
283,-0.17595250518513836,0,46665
287,-0.17595250518513836,0,26908
282,-0.17595250518513836,0,9820
286,-0.17595250518513836,0,36173
283,-0.17595250518513836,0,4000
288,-0.17595250518513836,0,2166
282,-0.17595250518513836,0,47057
281,-0.17595250518513836,0,47449
290,-0.17595250518513836,0,46637
288,-0.17595250518513836,0,47106
284,-0.17595250518513836,0,30262
288,-0.17595250518513836,0,1899
289,-0.17595250518513836,0,47442
282,-0.17595250518513836,0,47049
287,-0.17595250518513836,0,8929
284,-0.17595250518513836,0,18373
286,-0.17595250518513836,0,25456
286,-0.17595250518513836,0,25787
282,-0.17595250518513836,0,25898
291,-0.17595250518513836,0,36154
281,-0.17595250518513836,0,1828
281,-0.17595250518513836,0,17956
286,-0.17595250518513836,0,1359
286,-0.17595250518513836,0,27196
284,-0.17595250518513836,0,36089
282,-0.17595250518513836,0,46642
286,-0.17595250518513836,0,29084
280,-0.17595250518513836,0,47423
280,-0.17595250518513836,0,47035
284,-0.17595250518513836,0,1379
275,-0.17595250518513836,0,47041
291,-0.17595250518513836,0,4254
284,-0.17595250518513836,0,47456
289,-0.17595250518513836,0,46676
287,-0.17595250518513836,0,40183
286,-0.17595250518513836,0,1501
287,-0.17595250518513836,0,46206
281,-0.17595250518513836,0,14413
286,-0.17595250518513836,0,47420
286,-0.17595250518513836,0,47118
278,-0.17595250518513836,0,40200
281,-0.17595250518513836,0,47061
284,-0.17595250518513836,0,1504
287,-0.17595250518513836,0,40134
286,-0.17595250518513836,0,36200
286,-0.17595250518513836,0,17991
289,-0.17595250518513836,0,47117
291,-0.17595250518513836,0,8027
288,-0.17595250518513836,0,31097
281,-0.17595250518513836,0,47043
283,-0.17595250518513836,0,46633
286,-0.17595250518513836,0,36380
286,-0.17595250518513836,0,46658
288,-0.17595250518513836,0,47120
281,-0.17595250518513836,0,8069
282,-0.17595250518513836,0,47438
280,-0.17595250518513836,0,47054
290,-0.17595250518513836,0,46667
286,-0.17595250518513836,0,46645
283,-0.17595250518513836,0,46639
